spectral_centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,chroma_stft_C,chroma_stft_C#,chroma_stft_D,chroma_stft_D#,chroma_stft_E,chroma_stft_F,chroma_stft_F#,chroma_stft_G,chroma_stft_G#,chroma_stft_A,chroma_stft_A#,chroma_stft_B,chroma_cens_C,chroma_cens_C#,chroma_cens_D,chroma_cens_D#,chroma_cens_E,chroma_cens_F,chroma_cens_F#,chroma_cens_G,chroma_cens_G#,chroma_cens_A,chroma_cens_A#,chroma_cens_B,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,label,filename,source_file,segment_id
684.561523,52.918907,38.131443,4.314493,8.212575,1.733405,0.498513,0.428241,0.339887,0.486421,0.372475,0.430633,0.760807,0.500969,0.434556,0.575713,0.523197,0.916719,0.257230,0.205897,0.126512,0.271193,0.177349,0.199349,0.441897,0.241024,0.159768,0.285044,0.262499,0.496866,-0.592245,0.156186,-0.318346,-0.469522,0.348116,-0.257133,Bdur,00002_seg0.wav,Bdur/00002.wav,0
567.011658,68.019104,45.580898,9.337155,3.808109,-1.064504,0.440767,0.300499,0.235126,0.496997,0.268308,0.318337,0.779175,0.417654,0.315874,0.407369,0.438649,0.984173,0.246718,0.152124,0.039432,0.324421,0.077041,0.222144,0.475743,0.239028,0.135648,0.224796,0.242893,0.574760,-0.768783,0.084421,-0.427999,-0.872621,0.484999,-0.371004,Bdur,00002_seg1.wav,Bdur/00002.wav,1
592.289429,69.341789,45.127277,6.813873,2.370873,-1.105711,0.414270,0.360580,0.271443,0.558923,0.315930,0.351145,0.889713,0.455598,0.330194,0.422582,0.437292,0.933296,0.227401,0.200210,0.065815,0.354024,0.157558,0.216074,0.480836,0.245898,0.142060,0.236559,0.237232,0.514352,-0.866005,0.046263,-0.538052,-0.813510,0.557751,-0.274253,Bdur,00002_seg2.wav,Bdur/00002.wav,2
775.846985,45.728916,29.857700,2.709268,12.068307,6.414300,0.583241,0.564028,0.456551,0.576629,0.484839,0.554838,0.890304,0.696020,0.647862,0.820196,0.641543,0.855860,0.235040,0.183343,0.181483,0.271379,0.223784,0.232989,0.423331,0.263558,0.273402,0.392357,0.249627,0.369686,-0.470751,0.158687,-0.272455,-0.189448,0.419601,-0.111441,Bdur,00003_seg0.wav,Bdur/00003.wav,0
549.635925,69.674484,43.431164,13.367194,5.272927,1.886375,0.487611,0.386937,0.289727,0.418490,0.266306,0.341236,0.780892,0.428437,0.342434,0.477662,0.522745,0.968192,0.286979,0.232648,0.100824,0.206945,0.068699,0.198983,0.430937,0.235801,0.188149,0.237297,0.308311,0.552053,-0.698435,0.125673,-0.497011,-0.609284,0.391649,-0.291992,Bdur,00003_seg1.wav,Bdur/00003.wav,1
639.499634,74.420151,38.077766,9.342035,7.706080,2.730711,0.488607,0.447497,0.373180,0.525400,0.346225,0.424806,0.868784,0.514234,0.411572,0.567053,0.529600,0.894384,0.239787,0.201597,0.179197,0.274551,0.163397,0.232325,0.450313,0.248697,0.191364,0.313392,0.249179,0.478880,-0.656556,0.117757,-0.525158,-0.494663,0.479096,-0.230697,Bdur,00003_seg2.wav,Bdur/00003.wav,2
750.218140,51.169239,34.416519,2.873109,9.556688,2.379633,0.514375,0.463819,0.405562,0.539150,0.419732,0.471039,0.832135,0.588578,0.518566,0.662358,0.566892,0.881253,0.235498,0.183545,0.156133,0.292118,0.182623,0.228405,0.437017,0.255490,0.218664,0.326470,0.241812,0.431876,-0.547893,0.165388,-0.351914,-0.411764,0.390298,-0.205594,Bdur,00004_seg0.wav,Bdur/00004.wav,0
681.741943,63.983341,41.887466,4.297114,5.618640,-1.417036,0.425717,0.285974,0.249061,0.529739,0.263213,0.325195,0.723734,0.386560,0.324240,0.389561,0.437636,1.000000,0.248114,0.147982,0.045963,0.342151,0.073484,0.219322,0.444547,0.231426,0.152376,0.226407,0.246326,0.580487,-0.745682,0.031358,-0.397259,-0.915570,0.432812,-0.454761,Bdur,00004_seg1.wav,Bdur/00004.wav,1
664.543274,66.221275,43.611843,4.270351,5.354843,-2.196232,0.427907,0.391721,0.260191,0.444789,0.261785,0.347509,0.790823,0.437590,0.340985,0.402317,0.443078,0.965991,0.237063,0.186680,0.074999,0.248386,0.070852,0.228428,0.471506,0.249724,0.169080,0.226287,0.243121,0.578423,-0.808562,0.062730,-0.463414,-0.706823,0.341410,-0.329524,Bdur,00004_seg2.wav,Bdur/00004.wav,2
677.570374,41.019402,36.889488,6.096070,9.371525,2.655105,0.501257,0.476510,0.377011,0.476711,0.353902,0.430624,0.815244,0.526168,0.444022,0.620088,0.512109,0.918738,0.253557,0.235658,0.139263,0.224269,0.133506,0.222263,0.453126,0.244148,0.187875,0.299539,0.266649,0.489578,-0.648101,0.217221,-0.405182,-0.394394,0.393759,-0.261285,Bdur,00005_seg0.wav,Bdur/00005.wav,0
641.664124,50.618385,44.886654,5.618069,7.986276,-0.537461,0.426522,0.267153,0.226239,0.411445,0.249197,0.314005,0.666979,0.370689,0.285053,0.376001,0.486900,0.994615,0.260078,0.112816,0.030766,0.244804,0.087274,0.191143,0.455687,0.239188,0.110029,0.201347,0.306038,0.600664,-0.650773,0.099839,-0.419345,-0.819590,0.284023,-0.386223,Bdur,00005_seg1.wav,Bdur/00005.wav,1
619.878906,52.685062,46.744389,5.183714,5.028498,-2.196738,0.413767,0.267033,0.254017,0.563679,0.266141,0.312362,0.754796,0.387820,0.295213,0.352103,0.459361,0.979042,0.242606,0.094577,0.065727,0.365807,0.101136,0.172403,0.457599,0.234392,0.134822,0.154681,0.293671,0.562448,-0.737774,-0.020851,-0.493052,-0.999043,0.473850,-0.398613,Bdur,00005_seg2.wav,Bdur/00005.wav,2
735.994385,58.940052,36.440472,2.197440,10.271033,3.092877,0.509077,0.433009,0.346911,0.500020,0.409114,0.480164,0.824989,0.556918,0.476120,0.572023,0.555619,0.913562,0.254945,0.209393,0.114802,0.243781,0.173831,0.248329,0.444088,0.253019,0.178081,0.284468,0.257567,0.478259,-0.575289,0.111884,-0.333208,-0.485305,0.320402,-0.226982,Bdur,00006_seg0.wav,Bdur/00006.wav,0
647.015259,59.820610,43.798126,4.155046,7.784579,0.525304,0.438305,0.265151,0.228367,0.472632,0.291110,0.374037,0.815363,0.452377,0.343040,0.388554,0.456174,0.975081,0.253480,0.080597,0.033283,0.279404,0.104924,0.235209,0.486183,0.253280,0.173772,0.217129,0.253195,0.573559,-0.710238,0.067799,-0.427447,-0.872347,0.422187,-0.394659,Bdur,00006_seg1.wav,Bdur/00006.wav,1
665.757019,67.314758,42.220085,3.911933,8.607199,1.134190,0.449130,0.301001,0.235409,0.430928,0.273585,0.350953,0.756882,0.434211,0.327439,0.389859,0.472678,0.984388,0.249107,0.127374,0.031857,0.281877,0.098987,0.239006,0.488241,0.252753,0.136992,0.218500,0.256831,0.564081,-0.687427,0.090135,-0.414813,-0.807714,0.336969,-0.360886,Bdur,00006_seg2.wav,Bdur/00006.wav,2
701.859619,35.067623,34.607979,6.515054,10.985732,5.527060,0.555937,0.498032,0.402550,0.507348,0.421521,0.527127,0.878859,0.616199,0.540125,0.695094,0.596647,0.897791,0.243752,0.187616,0.160987,0.246825,0.174685,0.243627,0.443675,0.253249,0.215526,0.332994,0.245100,0.457271,-0.522814,0.161356,-0.360471,-0.301086,0.387243,-0.203684,Bdur,00007_seg0.wav,Bdur/00007.wav,0
633.816528,68.473022,40.868347,9.553419,11.062560,2.837375,0.493634,0.350882,0.295228,0.403752,0.308702,0.463048,0.870526,0.534488,0.439304,0.529695,0.503113,0.965510,0.242712,0.190980,0.094928,0.204396,0.115021,0.242712,0.484875,0.265735,0.234683,0.270815,0.252923,0.520724,-0.627861,0.175841,-0.427226,-0.560127,0.367470,-0.403486,Bdur,00007_seg1.wav,Bdur/00007.wav,1
709.632996,63.929707,37.507191,5.878397,12.817109,4.616766,0.500115,0.389211,0.322901,0.434820,0.335763,0.479524,0.859613,0.551288,0.450612,0.568062,0.534306,0.947513,0.258561,0.174855,0.094762,0.186987,0.116848,0.237837,0.454302,0.277508,0.233613,0.298138,0.258496,0.521664,-0.589008,0.165732,-0.430328,-0.496824,0.357052,-0.337735,Bdur,00007_seg2.wav,Bdur/00007.wav,2
844.013123,78.934166,25.747341,0.171511,12.672355,8.935285,0.602387,0.620718,0.551466,0.641446,0.575011,0.649951,0.901447,0.747034,0.666077,0.882011,0.710373,0.833721,0.236857,0.236857,0.236857,0.277817,0.236857,0.236857,0.419677,0.290107,0.236857,0.340515,0.286663,0.340687,-0.338442,0.179128,-0.319809,-0.069522,0.350116,-0.041638,Bdur,00008_seg0.wav,Bdur/00008.wav,0
748.132751,67.036827,36.633068,1.922209,10.285033,3.611402,0.524633,0.425386,0.359042,0.482972,0.369549,0.462862,0.819405,0.545801,0.466713,0.564510,0.612726,0.955297,0.248194,0.175646,0.144370,0.246745,0.172414,0.246745,0.416365,0.246745,0.199354,0.331915,0.297751,0.462181,-0.549198,0.084122,-0.430278,-0.531312,0.292834,-0.251538,Bdur,00008_seg1.wav,Bdur/00008.wav,1
683.848877,79.512604,41.301556,4.257641,9.364870,1.227530,0.433227,0.334536,0.246495,0.405423,0.275151,0.382215,0.852287,0.469141,0.358945,0.399722,0.503658,0.920013,0.258014,0.232656,0.040718,0.232656,0.059434,0.232656,0.480883,0.258107,0.155451,0.213256,0.253638,0.560665,-0.710205,0.035226,-0.535116,-0.678104,0.345582,-0.281617,Bdur,00008_seg2.wav,Bdur/00008.wav,2
833.500977,24.098806,24.295174,1.431346,14.097008,9.370648,0.576617,0.666095,0.560406,0.617011,0.553029,0.641016,0.896465,0.736522,0.732706,0.946252,0.721816,0.802151,0.223671,0.235318,0.235318,0.247020,0.235318,0.235318,0.413706,0.235318,0.257149,0.426318,0.290863,0.318098,-0.400160,0.149634,-0.316333,0.097680,0.329477,-0.050937,Bdur,00009_seg0.wav,Bdur/00009.wav,0
629.023438,57.921318,43.677235,4.624364,6.881001,-0.127597,0.486704,0.380017,0.271279,0.459562,0.307499,0.396612,0.796055,0.453994,0.345351,0.432318,0.497991,0.970439,0.255873,0.201774,0.070369,0.237739,0.102079,0.233371,0.438160,0.237739,0.173334,0.247910,0.243567,0.565824,-0.684023,0.067541,-0.425770,-0.675048,0.363049,-0.298070,Bdur,00009_seg1.wav,Bdur/00009.wav,1
671.480835,69.783035,41.641426,3.213942,7.000250,0.174188,0.446476,0.323889,0.278518,0.444349,0.321456,0.394383,0.809314,0.425955,0.337016,0.433879,0.487194,0.933273,0.242126,0.159605,0.080730,0.252980,0.133885,0.252896,0.479773,0.240633,0.185011,0.264129,0.263880,0.536607,-0.687519,0.115815,-0.470077,-0.651426,0.383177,-0.333157,Bdur,00009_seg2.wav,Bdur/00009.wav,2
716.787231,60.095661,36.282925,2.840301,10.354276,3.505723,0.488150,0.425451,0.327170,0.450058,0.370352,0.450507,0.819013,0.540786,0.458190,0.599786,0.558857,0.924513,0.241598,0.185022,0.123222,0.238530,0.165375,0.227894,0.452195,0.264118,0.195675,0.301154,0.273871,0.471851,-0.612738,0.167683,-0.388346,-0.439613,0.329096,-0.229441,Bdur,00010_seg0.wav,Bdur/00010.wav,0
612.702881,66.734558,44.479286,5.934233,6.622279,0.124333,0.436769,0.285129,0.215133,0.412575,0.241956,0.351473,0.843370,0.434231,0.296264,0.366415,0.457845,0.957471,0.266036,0.135002,0.032624,0.253740,0.035061,0.224834,0.499364,0.253713,0.133754,0.214391,0.262124,0.573078,-0.734905,0.074164,-0.541358,-0.801261,0.439378,-0.347432,Bdur,00010_seg1.wav,Bdur/00010.wav,1
699.858276,77.307472,41.074764,3.507090,6.356820,-0.481261,0.423214,0.319076,0.258581,0.453798,0.277064,0.355467,0.850398,0.462524,0.338043,0.395449,0.488650,0.947070,0.243387,0.131584,0.065779,0.255609,0.108220,0.237195,0.495926,0.265623,0.151920,0.220138,0.262437,0.553788,-0.749235,0.057123,-0.559307,-0.793402,0.399623,-0.304709,Bdur,00010_seg2.wav,Bdur/00010.wav,2
687.322754,10.905765,29.221159,10.983747,7.478879,4.777491,0.611765,0.676031,0.566806,0.577832,0.479853,0.542740,0.903335,0.688208,0.651453,0.951973,0.513277,0.790478,0.232868,0.232868,0.207865,0.227915,0.210694,0.232868,0.434885,0.271579,0.232868,0.442672,0.219161,0.350121,-0.521185,0.401848,-0.240347,0.114226,0.590483,-0.168104,Cdur,00043_seg0.wav,Cdur/00043.wav,0
548.491577,44.475971,41.975174,14.873517,6.807081,1.373738,0.854799,0.653486,0.461161,0.429576,0.458108,0.403049,0.690524,0.811578,0.532636,0.616519,0.384484,0.740064,0.389741,0.360452,0.219898,0.143582,0.208548,0.133338,0.317368,0.360392,0.247626,0.290298,0.125485,0.382714,-0.063228,0.436359,0.309374,-0.308163,0.369136,0.147870,Cdur,00043_seg1.wav,Cdur/00043.wav,1
534.241272,39.033287,45.519100,14.094129,4.717251,1.042343,0.789140,0.544170,0.383810,0.331323,0.441782,0.320077,0.593257,0.963645,0.446556,0.487221,0.289567,0.653225,0.413277,0.263608,0.208996,0.092383,0.210462,0.086637,0.294328,0.509337,0.244254,0.222837,0.063682,0.403764,0.163163,0.609695,0.410845,-0.596725,0.179525,0.377151,Cdur,00043_seg2.wav,Cdur/00043.wav,2
610.446411,32.790222,36.452236,11.442721,6.515399,3.780686,0.815199,0.664914,0.476681,0.459154,0.490309,0.449964,0.720496,0.662740,0.537980,0.753417,0.419185,0.767392,0.353931,0.286201,0.211147,0.207821,0.249625,0.202055,0.345928,0.284570,0.230616,0.355529,0.169139,0.369646,-0.248291,0.460401,0.227128,-0.020991,0.513685,0.004445,Cdur,00049_seg0.wav,Cdur/00049.wav,0
601.608276,56.457829,37.227680,12.993286,7.384533,3.534410,0.910927,0.672093,0.439209,0.426000,0.462367,0.427551,0.697185,0.627162,0.514656,0.715518,0.415060,0.787552,0.438057,0.337682,0.182111,0.171983,0.193916,0.198731,0.304967,0.262340,0.219935,0.329198,0.158763,0.416395,-0.198316,0.422685,0.336498,-0.025551,0.576806,0.006681,Cdur,00049_seg1.wav,Cdur/00049.wav,1
603.445312,62.457645,37.368244,12.669130,7.873793,3.948819,0.944855,0.712135,0.478977,0.441474,0.445421,0.418242,0.675856,0.623576,0.493705,0.680735,0.392890,0.800545,0.417735,0.367279,0.194329,0.169335,0.156933,0.174628,0.322855,0.272735,0.229878,0.316816,0.155775,0.421122,-0.172409,0.418874,0.336260,-0.054482,0.560175,-0.015111,Cdur,00049_seg2.wav,Cdur/00049.wav,2
748.315430,43.277992,33.278866,2.182800,11.350133,6.793957,0.758378,0.576153,0.412298,0.461017,0.513385,0.495191,0.723349,0.729210,0.579758,0.742315,0.532671,0.739762,0.341206,0.259686,0.172000,0.186105,0.248906,0.212972,0.339974,0.313580,0.250954,0.363251,0.207558,0.368367,-0.118312,0.318387,0.183204,-0.116329,0.395845,0.107742,Cdur,00051_seg0.wav,Cdur/00051.wav,0
631.385315,58.385323,40.790897,9.428363,8.793157,2.901648,0.887215,0.588365,0.351530,0.361782,0.489450,0.370624,0.558806,0.721380,0.474405,0.546410,0.384114,0.668411,0.443433,0.305177,0.129979,0.146238,0.223427,0.152689,0.286767,0.388696,0.222926,0.272631,0.138567,0.392217,0.071606,0.384843,0.556621,-0.246173,0.330073,0.275690,Cdur,00051_seg1.wav,Cdur/00051.wav,1
565.494690,52.874912,41.522976,13.691296,7.536129,1.833544,0.923911,0.597910,0.356965,0.330626,0.410949,0.340784,0.539256,0.611113,0.422963,0.532245,0.316913,0.682567,0.489487,0.342421,0.154396,0.094016,0.171590,0.117693,0.293535,0.348411,0.214982,0.268241,0.125229,0.417116,0.020079,0.403396,0.544691,-0.153367,0.455957,0.115706,Cdur,00051_seg2.wav,Cdur/00051.wav,2
654.804199,30.593058,34.887367,10.636435,6.104213,2.333628,0.766357,0.675723,0.438628,0.521192,0.570909,0.551094,0.754953,0.726070,0.595019,0.756163,0.509418,0.738262,0.293698,0.275912,0.193510,0.232089,0.256269,0.243806,0.426706,0.300801,0.245506,0.344334,0.234743,0.291881,-0.216027,0.271544,0.229286,-0.002544,0.396105,0.137799,Cdur,00052_seg0.wav,Cdur/00052.wav,0
585.048462,69.429741,42.342285,11.135054,6.152748,-0.346745,0.853676,0.482583,0.314484,0.296673,0.490842,0.333037,0.548454,0.838975,0.480140,0.506853,0.306675,0.570040,0.477326,0.238025,0.115379,0.046933,0.261644,0.135555,0.317610,0.477279,0.261015,0.255783,0.084859,0.348253,0.233703,0.522911,0.655046,-0.383214,0.297269,0.364922,Cdur,00052_seg1.wav,Cdur/00052.wav,1
577.402893,66.459389,41.252583,12.521019,7.752882,2.160716,0.925921,0.590976,0.413213,0.359307,0.460637,0.369286,0.617017,0.790262,0.482344,0.547128,0.339275,0.704276,0.445447,0.260380,0.180826,0.089056,0.195352,0.130429,0.308885,0.463892,0.242975,0.287792,0.114068,0.386818,0.096134,0.500194,0.499398,-0.346454,0.374239,0.183625,Cdur,00052_seg2.wav,Cdur/00052.wav,2
681.097656,58.938885,35.817558,10.583322,6.694822,1.428021,0.819274,0.656599,0.495369,0.502104,0.519240,0.518915,0.769827,0.748325,0.554586,0.691257,0.450914,0.679759,0.404310,0.318026,0.188369,0.141614,0.284129,0.177799,0.353132,0.328875,0.196884,0.285259,0.184156,0.353671,-0.074182,0.323329,0.176991,-0.063418,0.470610,0.109507,Cdur,00053_seg0.wav,Cdur/00053.wav,0
560.883118,54.113125,41.979626,14.925134,7.910030,1.807326,0.957028,0.625387,0.359923,0.318966,0.346343,0.320662,0.601567,0.814435,0.491531,0.569783,0.377288,0.697991,0.450740,0.247835,0.182174,0.116525,0.126177,0.107533,0.297184,0.454180,0.240015,0.302031,0.173953,0.411929,0.142072,0.393233,0.456127,-0.315560,0.430565,0.254045,Cdur,00053_seg1.wav,Cdur/00053.wav,1
570.012390,58.634026,41.166882,12.018170,8.295581,3.634303,0.904822,0.558519,0.450584,0.351809,0.341298,0.355540,0.660888,0.873742,0.537569,0.566651,0.360933,0.667283,0.471193,0.248616,0.217996,0.111621,0.155513,0.155513,0.327894,0.364327,0.267771,0.329443,0.152916,0.366624,0.213273,0.435991,0.311286,-0.412124,0.411437,0.106968,Cdur,00053_seg2.wav,Cdur/00053.wav,2
696.660217,47.221664,36.110947,4.946215,13.194588,6.073263,0.810277,0.604045,0.382888,0.410400,0.471156,0.413197,0.618765,0.768956,0.547202,0.602693,0.445919,0.717813,0.414132,0.292076,0.146935,0.175478,0.196098,0.155633,0.320061,0.375745,0.251323,0.287214,0.161195,0.391913,-0.024252,0.306613,0.381063,-0.277234,0.266548,0.198299,Cdur,00054_seg0.wav,Cdur/00054.wav,0
673.751282,54.621346,38.299603,6.128430,12.572840,4.789766,0.908180,0.588166,0.327422,0.346609,0.457829,0.409537,0.608972,0.810503,0.499810,0.557363,0.407713,0.698584,0.457392,0.274413,0.089401,0.099462,0.194325,0.171037,0.316673,0.453030,0.240496,0.262656,0.160196,0.380853,0.130184,0.360558,0.521713,-0.300629,0.321344,0.284800,Cdur,00054_seg1.wav,Cdur/00054.wav,1
655.295410,52.544086,39.301163,5.354790,10.663530,4.714486,0.788253,0.550448,0.342774,0.340866,0.453340,0.373180,0.619169,0.912225,0.517838,0.576689,0.418774,0.688097,0.421991,0.268433,0.103413,0.124823,0.220388,0.160239,0.308787,0.466202,0.257974,0.269711,0.158564,0.359850,0.104850,0.452497,0.378715,-0.440872,0.196638,0.357581,Cdur,00054_seg2.wav,Cdur/00054.wav,2
755.445068,53.478573,33.307781,1.193313,12.991920,8.207490,0.708640,0.563748,0.442330,0.420580,0.373190,0.425260,0.666927,0.722583,0.522456,0.673703,0.490307,0.684786,0.372296,0.295039,0.203547,0.156113,0.138286,0.163572,0.362799,0.339676,0.244677,0.349242,0.187348,0.387101,-0.026993,0.291487,0.004723,-0.165239,0.357521,0.064948,Cdur,00055_seg0.wav,Cdur/00055.wav,0
714.637146,74.690651,35.312222,3.921888,13.101429,7.630527,0.932010,0.641063,0.409255,0.416401,0.529582,0.470231,0.721170,0.828248,0.559204,0.674259,0.481286,0.824428,0.465057,0.255549,0.118063,0.087209,0.168703,0.155556,0.284530,0.401902,0.253389,0.297076,0.194644,0.418217,-0.032918,0.440517,0.409086,-0.283524,0.372193,0.187981,Cdur,00055_seg1.wav,Cdur/00055.wav,1
746.123352,66.114914,38.024609,1.518164,7.926098,3.004613,0.856796,0.605025,0.407412,0.378615,0.420241,0.376511,0.629019,0.938395,0.583652,0.785380,0.492269,0.734684,0.409797,0.235373,0.180707,0.108209,0.152403,0.097610,0.259519,0.494196,0.248298,0.387048,0.200724,0.331872,0.154191,0.537533,0.331991,-0.284777,0.370717,0.306289,Cdur,00055_seg2.wav,Cdur/00055.wav,2
681.849426,69.040337,31.297665,10.161716,7.820407,4.397440,0.681123,0.722913,0.609941,0.584850,0.480021,0.545541,0.863371,0.686555,0.655221,0.938352,0.540431,0.814866,0.271335,0.267669,0.233563,0.202339,0.233563,0.233563,0.391844,0.271335,0.233563,0.383618,0.233563,0.382218,-0.439412,0.378456,-0.197376,0.120534,0.539953,-0.169436,Cdur,00056_seg0.wav,Cdur/00056.wav,0
651.800842,36.383762,32.202560,11.023495,8.424311,4.196021,0.601844,0.613356,0.518704,0.451760,0.450180,0.529564,0.895735,0.702138,0.636723,0.893550,0.550137,0.750320,0.240463,0.235005,0.226022,0.159045,0.224311,0.235005,0.450460,0.245962,0.238661,0.450071,0.235005,0.348484,-0.417216,0.407789,-0.275828,0.132250,0.467328,-0.103491,Cdur,00056_seg1.wav,Cdur/00056.wav,1
539.899963,66.754417,45.281223,8.374660,6.926100,3.680863,0.775816,0.495967,0.452088,0.236732,0.250148,0.236631,0.522833,0.989791,0.496470,0.393562,0.245400,0.578464,0.477333,0.248495,0.239789,0.001808,0.017888,0.016125,0.300914,0.555373,0.299735,0.208586,0.017888,0.326618,0.360045,0.540336,0.302114,-0.678828,0.056464,0.188494,Cdur,00056_seg2.wav,Cdur/00056.wav,2
634.481323,32.553867,35.445545,10.848375,7.867894,3.913436,0.782505,0.674453,0.515366,0.509355,0.475169,0.476062,0.730746,0.715329,0.577398,0.721988,0.453766,0.755414,0.352002,0.301463,0.207568,0.193443,0.197802,0.190293,0.350824,0.318646,0.242951,0.333149,0.170221,0.368604,-0.196485,0.337564,0.135197,-0.107595,0.423117,-0.004784,Cdur,00057_seg0.wav,Cdur/00057.wav,0
570.281494,47.425583,43.437778,8.774123,6.042785,2.740963,0.883068,0.572067,0.408265,0.353780,0.451217,0.341252,0.552313,0.747449,0.466952,0.533160,0.320651,0.696040,0.457578,0.269919,0.195146,0.111638,0.190296,0.112967,0.293403,0.424003,0.248241,0.264725,0.083900,0.392718,0.080758,0.506714,0.520009,-0.350790,0.320375,0.154910,Cdur,00057_seg1.wav,Cdur/00057.wav,1
588.515869,56.053886,47.402409,6.119977,5.012843,1.119586,0.882519,0.501805,0.355208,0.265851,0.395995,0.276058,0.466112,0.871201,0.420005,0.401017,0.283988,0.619355,0.476222,0.256424,0.207517,0.079510,0.181300,0.076924,0.256437,0.510413,0.247752,0.199703,0.085599,0.386124,0.350607,0.532399,0.593212,-0.577528,0.153692,0.331135,Cdur,00057_seg2.wav,Cdur/00057.wav,2
582.180176,44.406052,40.326229,10.086733,5.307883,2.349482,0.727238,0.523263,0.411230,0.392092,0.512475,0.356602,0.647512,0.829920,0.508828,0.599596,0.352165,0.597587,0.301647,0.250064,0.243062,0.191927,0.263804,0.216039,0.375237,0.389964,0.253594,0.311948,0.145751,0.326687,0.007645,0.535637,0.337636,-0.340138,0.320404,0.297546,Cdur,00058_seg0.wav,Cdur/00058.wav,0
575.236938,52.106148,43.073757,12.621601,5.428942,0.200613,0.672292,0.454853,0.343844,0.265636,0.288300,0.285755,0.543622,0.942070,0.500728,0.469978,0.289483,0.532981,0.442720,0.251521,0.147431,0.098125,0.119606,0.044338,0.325240,0.532850,0.270011,0.274206,0.093390,0.331327,0.258658,0.434675,0.284371,-0.530100,0.132521,0.269680,Cdur,00058_seg1.wav,Cdur/00058.wav,1
553.095581,58.758987,47.036072,9.064791,3.592810,0.264029,0.940443,0.524315,0.356373,0.260160,0.326469,0.237944,0.437373,0.835746,0.380625,0.397357,0.251159,0.603830,0.511824,0.268072,0.232859,0.053729,0.215649,0.027801,0.232859,0.525264,0.232859,0.132777,0.029566,0.336052,0.406129,0.520075,0.602634,-0.540119,0.277103,0.310831,Cdur,00058_seg2.wav,Cdur/00058.wav,2
631.796631,34.217342,36.874565,11.487220,6.442091,1.191732,0.576117,0.736712,0.523370,0.437186,0.408160,0.623656,0.721796,0.559149,0.760556,0.810973,0.444369,0.609733,0.247828,0.335719,0.240001,0.151381,0.182485,0.290102,0.348620,0.245277,0.342582,0.402265,0.176505,0.263742,-0.387884,0.041279,0.055298,0.565274,0.213221,-0.319500,Cisdur,00001_seg0.wav,Cisdur/00001.wav,0
583.834045,49.706059,43.801319,10.632631,5.772405,-0.871896,0.511839,0.831689,0.464885,0.327688,0.298589,0.615153,0.482967,0.439177,0.845255,0.608015,0.289414,0.384079,0.252379,0.469600,0.214634,0.106257,0.076715,0.350457,0.237209,0.248825,0.480563,0.335976,0.080461,0.140243,-0.305711,-0.352929,0.418418,0.903913,-0.153611,-0.390148,Cisdur,00001_seg1.wav,Cisdur/00001.wav,1
607.641724,48.873917,43.010204,11.344420,3.906612,-1.313045,0.480960,0.764684,0.441890,0.354968,0.302265,0.582177,0.495295,0.442061,0.866530,0.581391,0.299041,0.391750,0.257412,0.436024,0.226013,0.155538,0.095750,0.329625,0.262681,0.238848,0.479168,0.350658,0.081141,0.178505,-0.342752,-0.395058,0.413529,0.739473,-0.132584,-0.410752,Cisdur,00001_seg2.wav,Cisdur/00001.wav,2
616.536682,38.306686,38.638134,11.407608,7.779048,0.934408,0.514761,0.685695,0.460695,0.416724,0.358749,0.673593,0.596025,0.469689,0.630617,0.641593,0.362503,0.501938,0.285580,0.365412,0.224988,0.177772,0.142484,0.336812,0.293998,0.253652,0.355080,0.357177,0.143495,0.243647,-0.202756,-0.119368,0.084903,0.612529,0.097365,-0.337929,Cisdur,00002_seg0.wav,Cisdur/00002.wav,0
596.215149,41.696205,40.601276,13.019323,5.855819,0.429144,0.519459,0.801148,0.469731,0.358927,0.331911,0.618976,0.583920,0.490010,0.720555,0.650397,0.329730,0.473708,0.251509,0.430534,0.237876,0.135964,0.129574,0.322333,0.315709,0.264310,0.375794,0.359386,0.116967,0.210534,-0.334611,-0.152062,0.188545,0.747877,-0.005182,-0.285936,Cisdur,00002_seg1.wav,Cisdur/00002.wav,1
581.081421,43.767097,42.750507,13.469065,5.405529,-0.939909,0.497260,0.828063,0.462013,0.388459,0.322421,0.680855,0.541618,0.466775,0.704233,0.543839,0.275608,0.401389,0.251699,0.460697,0.231724,0.171440,0.120405,0.364897,0.301262,0.272770,0.389190,0.312701,0.051510,0.182244,-0.259736,-0.334223,0.244674,0.796135,-0.099502,-0.307978,Cisdur,00002_seg2.wav,Cisdur/00002.wav,2
644.803894,32.517052,36.127285,12.263751,6.112469,1.390461,0.558110,0.765187,0.541387,0.525575,0.438013,0.593989,0.722714,0.537153,0.654787,0.734097,0.432269,0.599050,0.264213,0.362413,0.246076,0.201077,0.185635,0.249826,0.354639,0.248917,0.325851,0.371611,0.166266,0.247190,-0.426042,0.003804,-0.045459,0.431496,0.259579,-0.187573,Cisdur,00003_seg0.wav,Cisdur/00003.wav,0
