spectral_centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,chroma_stft_C,chroma_stft_C#,chroma_stft_D,chroma_stft_D#,chroma_stft_E,chroma_stft_F,chroma_stft_F#,chroma_stft_G,chroma_stft_G#,chroma_stft_A,chroma_stft_A#,chroma_stft_B,chroma_cens_C,chroma_cens_C#,chroma_cens_D,chroma_cens_D#,chroma_cens_E,chroma_cens_F,chroma_cens_F#,chroma_cens_G,chroma_cens_G#,chroma_cens_A,chroma_cens_A#,chroma_cens_B,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,label,filename,source_file,segment_id
680.857046490,97.706233219,32.258037809,9.844985259,7.106792021,3.592178596,0.537252374,0.553720888,0.631433410,0.442168771,0.463338945,0.756668960,0.501077457,0.500885199,0.756180113,0.626653994,0.842548428,0.656225368,0.216620244,0.242673526,0.261638319,0.151142441,0.171623598,0.350516508,0.199200598,0.207910421,0.381601058,0.251144112,0.382381160,0.273327395,0.028155150,-0.045210005,-0.030033467,0.046471842,-0.065126312,-0.052429220,Aisdur,00068_seg0.wav,Aisdur/00068.wav,0
602.375711155,100.055003708,38.135633316,12.005597052,6.652531711,2.387426126,0.395552353,0.344136883,0.471589568,0.219013849,0.282429821,0.743725586,0.314071512,0.302420433,0.519643403,0.473162305,0.937216052,0.506030251,0.196473744,0.169068584,0.230581295,0.007579456,0.085968616,0.483785451,0.174610031,0.145373827,0.291650005,0.238966380,0.537227826,0.228566616,0.100666280,-0.089714196,-0.095344403,0.096852607,-0.118314926,-0.058917106,Aisdur,00068_seg1.wav,Aisdur/00068.wav,1
617.167324778,112.397072421,40.007538398,8.714370106,6.142533122,1.815157988,0.320864154,0.309155217,0.506303441,0.259309178,0.266127389,0.834327662,0.290504508,0.314122026,0.482461860,0.463001376,0.954634369,0.424878715,0.145885514,0.127153601,0.297192234,0.042511223,0.082129372,0.492365804,0.118008044,0.132846416,0.242022377,0.217280577,0.564302125,0.217459258,0.137388703,-0.105823592,-0.125696258,0.112091614,-0.131287659,-0.064474005,Aisdur,00068_seg2.wav,Aisdur/00068.wav,2
756.724037784,94.177229571,33.803005599,0.201324569,11.941664777,6.640656914,0.350010315,0.341048910,0.435471461,0.349883526,0.343973957,0.929357230,0.357586932,0.383983053,0.558303933,0.456943055,0.825316013,0.481191207,0.198907375,0.139069119,0.181694145,0.163339218,0.145259507,0.576604605,0.147886539,0.156461872,0.270651792,0.182410508,0.453967161,0.227101486,0.102696757,-0.106447530,-0.062976401,0.088127521,-0.109219242,-0.075979583,Aisdur,00069_seg0.wav,Aisdur/00069.wav,0
694.518902549,104.043807600,37.429418446,2.999055805,11.389370477,5.012633163,0.316878147,0.342416080,0.582377105,0.351511097,0.372948848,0.922110329,0.331317366,0.347427217,0.550770532,0.459779839,0.942231566,0.504478957,0.132073270,0.131109634,0.317229692,0.140843180,0.120252409,0.502900830,0.129919774,0.156797838,0.254433208,0.242772361,0.499671982,0.227161990,0.108233372,-0.093568967,-0.102141978,0.086465407,-0.136596965,-0.079743697,Aisdur,00069_seg1.wav,Aisdur/00069.wav,1
724.546372321,92.700475406,34.964410267,2.759848943,11.962470754,6.552937464,0.365789777,0.349251300,0.564338268,0.309878387,0.344589833,0.758297641,0.326979239,0.395508526,0.600737398,0.517370254,0.982397827,0.524912671,0.159776895,0.150332595,0.316898430,0.094116680,0.121197786,0.416267399,0.130482704,0.167861416,0.308180397,0.227771811,0.527767279,0.241680423,0.096305843,-0.077806047,-0.093144630,0.065333820,-0.122515366,-0.053988268,Aisdur,00069_seg2.wav,Aisdur/00069.wav,2
638.698511230,83.262613301,37.192098148,7.672873129,4.751637157,2.941045296,0.470066030,0.497782566,0.417072391,0.457829060,0.371927405,0.475135743,0.645829500,0.422096098,0.612535119,0.501385169,0.505959080,0.937558374,0.174899009,0.173682733,0.121735305,0.178394364,0.106932202,0.198179779,0.349763901,0.158222194,0.308343677,0.219949653,0.215841963,0.558411489,-0.106488733,-0.007668247,-0.018104390,-0.054342116,-0.007113598,-0.088387864,Bdur,00001_seg0.wav,Bdur/00001.wav,0
676.226035405,108.786843787,41.899197242,3.499291395,4.633116752,-0.074182025,0.229611140,0.291112103,0.186124604,0.358788891,0.205018268,0.278557625,0.618643405,0.270964541,0.366769426,0.290551018,0.319519496,0.998626403,0.084328321,0.168796407,0.037097231,0.182667680,0.046381244,0.152936370,0.414025818,0.140254620,0.203235736,0.156548948,0.168876960,0.735709904,-0.240843026,0.005916869,-0.073146281,-0.174016575,0.008891180,-0.145857852,Bdur,00001_seg1.wav,Bdur/00001.wav,1
760.513358746,105.261712644,37.194196615,1.731181312,5.801318074,0.311898991,0.244511169,0.295280230,0.210408983,0.404536145,0.226811706,0.299976607,0.603262035,0.292147373,0.389935319,0.318213831,0.353924214,0.996528942,0.099898328,0.175918844,0.058267429,0.214221267,0.071074129,0.165991735,0.411532014,0.162694513,0.205803851,0.169163873,0.189267238,0.699004828,-0.213762295,-0.001115211,-0.066084483,-0.168209609,0.008201099,-0.136135453,Bdur,00001_seg2.wav,Bdur/00001.wav,2
710.247880371,102.733695560,35.786152585,3.652927813,7.543244213,1.876199068,0.394148471,0.439555648,0.340152621,0.443497633,0.382603564,0.472831244,0.581047912,0.418822058,0.563915712,0.479785960,0.528317612,0.957991595,0.144519588,0.172661399,0.112006135,0.216357547,0.141274811,0.170089341,0.314425338,0.140620317,0.279359886,0.200916175,0.235742031,0.624380029,-0.110624266,-0.008575331,-0.018133664,-0.071324666,-0.025591120,-0.081599903,Bdur,00002_seg0.wav,Bdur/00002.wav,0
597.406052678,106.967429870,42.442186235,8.751880079,3.539361467,-0.806802712,0.243373532,0.263267768,0.193653920,0.441398764,0.218453273,0.278018300,0.631193429,0.259702075,0.397957557,0.308621365,0.327853940,1.000000000,0.099871170,0.137913701,0.022749336,0.277973116,0.044919424,0.149496183,0.400535820,0.116875468,0.213019357,0.161405566,0.178384332,0.709105396,-0.233070072,-0.009914617,-0.064186987,-0.186522305,0.033994496,-0.151884894,Bdur,00002_seg1.wav,Bdur/00002.wav,1
615.272384378,110.172451687,42.312928790,6.341185062,1.884006043,-0.900608675,0.289149362,0.345218369,0.249183765,0.504707212,0.284432337,0.337296731,0.765487189,0.324979352,0.424633025,0.358229015,0.381542122,0.984972754,0.103983873,0.168909476,0.065615135,0.273685757,0.108614115,0.172241776,0.434817888,0.119176847,0.204099272,0.175272618,0.178715092,0.651554435,-0.208376023,-0.013105707,-0.075811647,-0.147417158,0.047895549,-0.108861094,Bdur,00002_seg2.wav,Bdur/00002.wav,2
784.768287248,94.917742633,28.776107384,2.208099133,11.473205917,6.592546596,0.574567952,0.572926532,0.464819512,0.499432220,0.530394951,0.634175605,0.628237115,0.629805587,0.848173926,0.669869881,0.759170187,0.882567785,0.179619177,0.184732277,0.163085462,0.221105598,0.186251554,0.211351150,0.252039862,0.205377825,0.392262391,0.206518523,0.353161345,0.456407289,-0.038576623,-0.026909637,0.013115176,-0.017524188,-0.037549333,-0.037981008,Bdur,00003_seg0.wav,Bdur/00003.wav,0
583.298202575,94.247710372,40.498303826,12.404700322,5.425015115,2.098412585,0.316399589,0.322534966,0.250692804,0.337115747,0.232713920,0.304551332,0.587059793,0.265704714,0.410986608,0.358468843,0.349194729,1.000000000,0.158654773,0.175248718,0.105300778,0.182048825,0.058422796,0.168548466,0.378273469,0.129210997,0.202486401,0.184377427,0.184377427,0.708094682,-0.199361144,0.021321951,-0.047904318,-0.130350618,0.006515666,-0.145589441,Bdur,00003_seg1.wav,Bdur/00003.wav,1
649.538035384,95.094608472,36.504442661,8.986610403,7.191694370,2.686495864,0.422537456,0.430050589,0.358619923,0.456190746,0.325699705,0.415180172,0.702895803,0.357131690,0.521431670,0.442808718,0.476904834,0.975423452,0.199153967,0.188374606,0.174240655,0.236322278,0.130069301,0.199153967,0.398948071,0.165623772,0.259136121,0.199153967,0.219186472,0.579616647,-0.141803560,-0.007080258,-0.045668216,-0.085083614,0.016009127,-0.100197430,Bdur,00003_seg2.wav,Bdur/00003.wav,2
766.163748685,99.450885706,32.960884922,2.422575567,8.740039951,2.313082354,0.446483810,0.483812371,0.425839785,0.485716121,0.439006598,0.529919765,0.629255251,0.528322627,0.668648089,0.563485275,0.634532314,0.930775782,0.136018097,0.154283512,0.121103209,0.223922259,0.130159136,0.198402252,0.301751229,0.170968914,0.312271946,0.229978213,0.296298847,0.534780904,-0.076120693,-0.011699449,-0.020025555,-0.054331674,-0.028893593,-0.060097445,Bdur,00004_seg0.wav,Bdur/00004.wav,0
719.042291835,115.096626195,38.742878365,3.816459335,4.918689519,-0.860584117,0.232883909,0.259334023,0.199965925,0.469615655,0.219240179,0.290290407,0.569183803,0.256549987,0.392573947,0.305821923,0.340703644,1.000000000,0.080496224,0.142760033,0.048675315,0.292511529,0.057414514,0.160405516,0.344453414,0.133983209,0.222893022,0.159872675,0.170082608,0.724473666,-0.218005761,-0.018148561,-0.058453656,-0.191950601,0.021643011,-0.154069542,Bdur,00004_seg1.wav,Bdur/00004.wav,1
690.575549467,110.249546917,40.792861228,4.001026704,5.269494579,-1.303507843,0.266640424,0.379998591,0.226847295,0.414088577,0.236710431,0.314333732,0.663459457,0.304472657,0.421691947,0.330036170,0.372039643,0.998396732,0.097680730,0.222417621,0.055858389,0.221127851,0.071725359,0.162127905,0.393722345,0.126396396,0.231265025,0.144012759,0.187384167,0.674957405,-0.220016763,-0.013334676,-0.068436408,-0.140521288,0.009531715,-0.117382887,Bdur,00004_seg2.wav,Bdur/00004.wav,2
693.931263348,84.266043617,35.394480625,5.451390085,8.643519776,2.536789705,0.445076884,0.462113561,0.362173557,0.400445176,0.348448781,0.443425365,0.603494323,0.427381083,0.580273933,0.521956500,0.535822471,0.965540413,0.157676315,0.200886702,0.129437887,0.180536006,0.135986494,0.183898405,0.301586590,0.180662232,0.304638457,0.251337262,0.258674807,0.566629710,-0.107612947,0.002305023,-0.020946123,-0.060016752,-0.015028612,-0.082061158,Bdur,00005_seg0.wav,Bdur/00005.wav,0
683.600324474,101.366291325,41.490200054,4.891262872,7.109553905,-0.089975241,0.228404266,0.228866761,0.169042099,0.347993962,0.200118911,0.271345373,0.490300178,0.239004943,0.307532536,0.275166922,0.328303318,1.000000000,0.109811341,0.115133332,0.033121423,0.220936732,0.077246444,0.152395074,0.351051710,0.127890199,0.177247326,0.131946422,0.183642991,0.747680104,-0.217641990,0.016059937,-0.061572443,-0.198630471,-0.007401139,-0.159303633,Bdur,00005_seg1.wav,Bdur/00005.wav,1
656.159305713,106.228727251,43.354595040,4.221008337,4.986870293,-1.615501732,0.221965401,0.243065857,0.181723527,0.501278293,0.201547613,0.277804450,0.599040554,0.255765403,0.340076755,0.267784633,0.350692193,1.000000000,0.076875671,0.116161490,0.029483759,0.342884315,0.055319606,0.135222377,0.405429418,0.123096988,0.171767095,0.114152427,0.191359739,0.687348798,-0.224313964,-0.029802890,-0.082838923,-0.218069001,0.037095351,-0.145977582,Bdur,00005_seg2.wav,Bdur/00005.wav,2
756.141516800,104.779727210,34.627570204,2.066251694,9.593162498,3.402704615,0.379961699,0.425944445,0.334051388,0.434314139,0.414924570,0.500932459,0.636434924,0.439424996,0.570298275,0.467960601,0.527234825,0.951723139,0.141774133,0.176002023,0.093603409,0.211322896,0.162166021,0.215824557,0.337474742,0.156078774,0.297677018,0.173564404,0.236781553,0.567448563,-0.114604583,-0.005930633,-0.021787295,-0.070789121,-0.026893007,-0.078225295,Bdur,00006_seg0.wav,Bdur/00006.wav,0
678.714090163,113.411464648,41.019658270,3.526631662,6.906807673,0.782212051,0.230638573,0.241721461,0.185501337,0.408560878,0.239224072,0.330507248,0.676012387,0.308581773,0.405580681,0.298526843,0.344391165,0.996895490,0.078695498,0.085213681,0.010288039,0.209149487,0.081130393,0.182361536,0.425194210,0.145146426,0.227681065,0.144403636,0.177004940,0.713100982,-0.219032421,-0.005375197,-0.070821156,-0.180723734,0.018760053,-0.145613731,Bdur,00006_seg1.wav,Bdur/00006.wav,1
701.211578460,109.639430140,39.525113805,3.453705588,8.077240258,1.680468670,0.249003408,0.262557035,0.189996006,0.369447985,0.239836209,0.300352286,0.611734090,0.286088601,0.383275720,0.306224889,0.362506141,0.998195115,0.116917264,0.130370271,0.017822804,0.184325719,0.105144128,0.169712229,0.395540054,0.144366889,0.216408046,0.169712229,0.179679480,0.730803402,-0.215389211,0.005229775,-0.064072596,-0.172090385,0.005484892,-0.136922198,Bdur,00006_seg2.wav,Bdur/00006.wav,2
724.806127317,84.371289998,32.692479059,5.471386188,10.577084367,5.752788852,0.499816418,0.498167512,0.398723050,0.450417388,0.441809669,0.558882057,0.657510329,0.521223480,0.681060258,0.579060298,0.662264413,0.935825422,0.166621238,0.174238009,0.144261289,0.182315899,0.148596579,0.203247666,0.314702789,0.174244941,0.324676162,0.230854147,0.304818552,0.532945059,-0.071913995,-0.015510784,-0.013916454,-0.039414070,-0.023555431,-0.056733961,Bdur,00007_seg0.wav,Bdur/00007.wav,0
672.243810079,95.608242618,37.815957989,8.162220722,10.461089837,3.218483869,0.326485061,0.321380931,0.275079395,0.351327897,0.295449457,0.419764060,0.689771015,0.375742532,0.528541258,0.416657713,0.456258377,0.998021174,0.154252601,0.163021825,0.092276508,0.171841705,0.131155370,0.188426284,0.438742798,0.177241299,0.296201569,0.181573150,0.215025699,0.607372645,-0.158277128,0.004192912,-0.049616658,-0.104004235,-0.009327547,-0.122664188,Bdur,00007_seg1.wav,Bdur/00007.wav,1
728.546197075,96.233010336,35.469064198,5.126586219,12.057820319,5.269719331,0.372975162,0.353835552,0.309681773,0.379433558,0.331050297,0.474735389,0.688362922,0.408752398,0.534681728,0.438651186,0.489124602,0.993146140,0.167715330,0.167593427,0.098439034,0.146332855,0.147703780,0.225846670,0.403323414,0.190498617,0.286175206,0.196000585,0.205968244,0.608112780,-0.129925896,0.002446888,-0.043027984,-0.089032148,-0.011790099,-0.109404742,Bdur,00007_seg2.wav,Bdur/00007.wav,2
860.103086923,99.086567357,24.452657527,-0.755258548,12.389134111,9.454680045,0.659840507,0.654875591,0.619118293,0.599486602,0.666046074,0.776826222,0.610288907,0.714792718,0.865956894,0.788976587,0.917135807,0.867255517,0.223992899,0.223992899,0.223992899,0.223992899,0.223992899,0.254041657,0.223992899,0.254041657,0.350254928,0.254041657,0.442118334,0.312565154,0.002889144,-0.019055373,0.005182764,0.004478361,-0.043751112,-0.017468608,Bdur,00008_seg0.wav,Bdur/00008.wav,0
756.655338321,123.280404755,35.895217895,2.313971082,9.346288069,3.586506567,0.334355487,0.351182087,0.305686421,0.390007683,0.324980023,0.411211628,0.616489858,0.396857917,0.511054870,0.391850627,0.498513857,0.966855660,0.155386218,0.137552056,0.098311964,0.188997096,0.147301697,0.188997096,0.373502563,0.180692548,0.291956984,0.157885159,0.255161609,0.596995725,-0.134513710,-0.004661923,-0.045516941,-0.109014710,-0.027362486,-0.098157336,Bdur,00008_seg1.wav,Bdur/00008.wav,1
736.423381688,123.680391570,38.019859907,3.423969112,8.822709598,2.207850907,0.279774577,0.320996506,0.222304866,0.363118811,0.256411889,0.349676561,0.731913034,0.348012628,0.455058398,0.334904884,0.411493299,0.984714136,0.142473693,0.189894443,0.047224826,0.178851290,0.073174150,0.189894443,0.463440355,0.175079462,0.273397557,0.189894443,0.189894443,0.629135910,-0.201158597,-0.006536084,-0.074028911,-0.136460226,0.006993774,-0.115536658,Bdur,00008_seg2.wav,Bdur/00008.wav,2
852.568645722,72.264099185,23.932303972,0.271942576,12.996739676,9.444404979,0.636300365,0.721339385,0.622955982,0.580584811,0.633270978,0.771079814,0.635415998,0.710382150,0.946507584,0.802783513,0.933299105,0.861569723,0.212398399,0.212398399,0.212398399,0.212398399,0.212398399,0.212398399,0.192046052,0.212398399,0.455910424,0.288022608,0.432172680,0.317996018,-0.011149375,-0.031400958,0.002756239,0.016110462,-0.050264605,-0.019932787,Bdur,00009_seg0.wav,Bdur/00009.wav,0
660.658346093,107.942612118,41.475791190,4.497979937,6.815983469,-0.020591710,0.293659828,0.331022159,0.228235578,0.358691915,0.268696677,0.348770184,0.629621214,0.301328030,0.399631172,0.316123417,0.383004820,0.995978777,0.086442484,0.163732568,0.044854754,0.177000836,0.053150653,0.163732568,0.364532381,0.111972550,0.220999645,0.112086022,0.218690773,0.732483846,-0.195832405,0.003864666,-0.057443358,-0.135966031,-0.006228382,-0.122830680,Bdur,00009_seg1.wav,Bdur/00009.wav,1
696.066233302,102.077029673,38.541039816,2.818789324,6.270300571,1.053456250,0.312811963,0.308837035,0.255307619,0.393109636,0.313602883,0.405177850,0.681694807,0.312390785,0.442905255,0.353755089,0.452320236,0.982864328,0.160875150,0.145947054,0.067387707,0.181009543,0.132990671,0.210982953,0.438984490,0.172936228,0.199409075,0.181009543,0.207023620,0.660467474,-0.170771719,-0.006008215,-0.061364567,-0.119006952,0.000895244,-0.116101199,Bdur,00009_seg2.wav,Bdur/00009.wav,2
745.812962608,108.090395720,34.676550770,2.376900386,9.429672680,3.661217222,0.402858140,0.392201611,0.311967894,0.384956571,0.374494821,0.463971824,0.613450659,0.433798410,0.558615898,0.477211802,0.583714336,0.938335044,0.158249393,0.162877381,0.090910762,0.169357794,0.142457095,0.179057647,0.336149134,0.167976140,0.270177493,0.221483843,0.299115503,0.584754474,-0.101775021,-0.007506871,-0.029173917,-0.071383926,-0.025283599,-0.071300663,Bdur,00010_seg0.wav,Bdur/00010.wav,0
644.079365877,120.690248758,41.735066829,5.484031189,6.050600232,0.424943775,0.230400863,0.257609164,0.169604703,0.370402337,0.197094818,0.289258414,0.712518539,0.259977158,0.342977403,0.287030838,0.351855330,0.991760219,0.072266610,0.127191483,0.009551511,0.201640461,0.032946817,0.146814524,0.434547940,0.114548885,0.182108270,0.138846531,0.172830273,0.752523614,-0.246106928,-0.003387139,-0.103913586,-0.176716310,0.038176070,-0.141163002,Bdur,00010_seg1.wav,Bdur/00010.wav,1
739.126211734,123.586878993,38.351748497,3.319821904,6.120340156,0.402083618,0.269729784,0.312495545,0.226902963,0.415505034,0.249937765,0.343896228,0.724004411,0.325107003,0.419996253,0.333966085,0.402964294,0.986635371,0.116088416,0.148103363,0.050482774,0.205687418,0.105841400,0.178471330,0.458039926,0.160112096,0.220291517,0.170554480,0.182359012,0.668712434,-0.203549380,-0.010698603,-0.082657400,-0.147050260,0.021798949,-0.118714596,Bdur,00010_seg2.wav,Bdur/00010.wav,2
702.067888864,55.614233245,28.706118484,9.855303267,6.874507247,4.007552827,0.739668888,0.727236765,0.641144393,0.487935974,0.533017530,0.655444816,0.651023406,0.640581077,0.979186293,0.884047970,0.781652966,0.865834332,0.234898866,0.211482311,0.211482311,0.130586303,0.203271233,0.211482311,0.211482311,0.211482311,0.454184858,0.393863237,0.294340521,0.356335537,-0.024841277,-0.005834387,0.020735603,0.031720662,-0.017395688,-0.046305034,Cdur,00043_seg0.wav,Cdur/00043.wav,0
565.388371367,80.083611466,40.251356110,14.230686829,6.888690547,1.116088896,0.902303964,0.439127320,0.388406469,0.271433918,0.448236703,0.386776214,0.376279462,0.747599062,0.572382468,0.456907501,0.437670817,0.569852637,0.526791349,0.174779040,0.177643085,0.073073011,0.194485837,0.124906238,0.127371764,0.414846359,0.268270597,0.184380186,0.179746582,0.282314649,0.089603334,0.046868635,0.120154945,-0.051038149,0.001984166,0.022414811,Cdur,00043_seg1.wav,Cdur/00043.wav,1
547.603177721,81.842218911,43.718429708,13.568353298,4.828374031,0.718825446,0.909181073,0.360132238,0.346164440,0.205514068,0.451079781,0.291406755,0.291681816,0.913425372,0.453917807,0.367603806,0.341864961,0.454165527,0.552560221,0.133021464,0.162222076,0.032247406,0.205826896,0.101693687,0.094614100,0.560574283,0.209524112,0.150106858,0.131428863,0.231345628,0.157297844,0.096800598,0.154928726,-0.102849612,-0.005959312,0.083745993,Cdur,00043_seg2.wav,Cdur/00043.wav,2
633.552839511,78.815294298,35.210561740,10.803206800,6.219406187,3.404848023,0.894019799,0.532987163,0.456815133,0.354379041,0.491913955,0.485607452,0.422763634,0.562884672,0.669800999,0.601309440,0.546569415,0.591090785,0.482194451,0.216800697,0.185576081,0.097883447,0.228454943,0.200267774,0.181126266,0.257193412,0.322430050,0.279949942,0.226209828,0.264455046,0.049413726,0.012531749,0.095245551,0.016875517,0.015678503,-0.009034661,Cdur,00049_seg0.wav,Cdur/00049.wav,0
630.907369912,74.909815680,35.177574950,12.005397714,7.086233365,3.616988401,0.968322380,0.457521117,0.395578414,0.298834893,0.434282425,0.432390748,0.399571068,0.503599900,0.641359933,0.518036361,0.490839725,0.576989474,0.557945194,0.203240746,0.169432792,0.083907073,0.223592509,0.190344048,0.188108820,0.231707733,0.363788079,0.234764417,0.203333701,0.290726883,0.063560190,0.008616039,0.123906340,0.004662815,0.035715575,-0.022661757,Cdur,00049_seg1.wav,Cdur/00049.wav,1
618.003522931,76.272261817,36.208835743,12.265983470,7.543906540,3.750903936,0.991728069,0.458792260,0.406722919,0.295293200,0.426809948,0.394565145,0.367642218,0.496170357,0.531434370,0.477362326,0.451508656,0.519510218,0.622018849,0.218700040,0.173579437,0.090246511,0.225703562,0.189811179,0.176907412,0.262087420,0.274478810,0.201429174,0.185106177,0.250607516,0.085645184,0.023005897,0.124468183,0.003394211,0.049723576,-0.002821196,Cdur,00049_seg2.wav,Cdur/00049.wav,2
777.687323129,94.075630797,31.681810811,1.589326863,11.024387148,7.038392231,0.793718865,0.491059764,0.397109753,0.392505295,0.537174124,0.543101814,0.450048738,0.674324539,0.715540742,0.613861801,0.662663389,0.648197085,0.431573143,0.186075895,0.140421495,0.113921969,0.234628597,0.183111364,0.161736865,0.290028900,0.351171793,0.255135766,0.282268771,0.265276093,0.045509773,-0.002732888,0.077552844,-0.009683564,-0.012205113,0.007668901,Cdur,00051_seg0.wav,Cdur/00051.wav,0
676.620373097,96.842529282,38.012621894,8.703422837,8.328415346,3.043150072,0.931614324,0.394775619,0.303212268,0.274837327,0.469591291,0.361274612,0.312392435,0.641050728,0.485703304,0.413776455,0.432283851,0.448752175,0.590409660,0.197055175,0.115153853,0.080457107,0.256074669,0.154010056,0.119144009,0.358841543,0.243866354,0.187483276,0.199441318,0.214403505,0.118269170,0.032926326,0.153406437,-0.035619698,0.030040350,0.053640488,Cdur,00051_seg1.wav,Cdur/00051.wav,1
590.514473068,85.397261418,39.406305300,13.202728253,7.594002031,1.932493851,0.973107147,0.399030915,0.312609305,0.241445990,0.400786891,0.336064500,0.314233108,0.528052999,0.462865296,0.396092424,0.390508183,0.461671055,0.656774742,0.186187702,0.135136824,0.063727405,0.209765333,0.139922850,0.123442403,0.296495538,0.229955465,0.188951540,0.175203696,0.231665221,0.111486286,0.030813354,0.157081145,-0.019166649,0.053500588,0.024100579,Cdur,00051_seg2.wav,Cdur/00051.wav,2
672.276056425,81.045504203,33.630931506,9.656299633,5.675555649,2.038598975,0.874149907,0.686461954,0.472908773,0.465224442,0.675244304,0.628135605,0.503453230,0.687242227,0.746061149,0.622113806,0.673877436,0.710953423,0.397471538,0.242426097,0.152124863,0.143973884,0.258482554,0.233987498,0.153825264,0.323556166,0.349354190,0.226106317,0.224468390,0.296475427,0.020964898,-0.004736066,0.083298527,0.009462034,-0.022657499,0.018421841,Cdur,00052_seg0.wav,Cdur/00052.wav,0
596.549988272,85.518984717,40.119785459,11.018794858,6.056996378,-0.507592712,0.889460106,0.348130899,0.304906108,0.204790138,0.465986912,0.332019824,0.307882793,0.797338594,0.542041009,0.379607835,0.364965354,0.414411447,0.570573828,0.159516500,0.157283049,0.011864475,0.275769609,0.134008140,0.131429531,0.453415438,0.279761122,0.178968811,0.169492586,0.195806808,0.136441282,0.060307814,0.171863351,-0.066668950,-0.000590335,0.061986872,Cdur,00052_seg1.wav,Cdur/00052.wav,1
602.141767967,78.075384030,38.277011415,12.186470197,7.468430799,2.970934607,0.985005909,0.432757356,0.365715518,0.242401699,0.400935541,0.367500628,0.326483652,0.753598171,0.572921282,0.418422738,0.408712919,0.532660355,0.603099306,0.211742497,0.180752931,0.036083551,0.182002176,0.177824799,0.165508183,0.393449745,0.298781766,0.191978262,0.191978262,0.241961889,0.119445155,0.040095713,0.147741267,-0.053379253,0.009456177,0.023444438,Cdur,00052_seg2.wav,Cdur/00052.wav,2
663.744833036,95.430565257,34.231216946,10.715896426,6.954606406,2.189364002,0.889952994,0.635529760,0.499626747,0.426080834,0.555083591,0.592190988,0.527640444,0.721478475,0.698877787,0.604312478,0.580359323,0.643521622,0.487134854,0.224111470,0.202207824,0.118581968,0.218733552,0.189929564,0.178912412,0.327646605,0.324868457,0.237419530,0.224111470,0.262946501,0.041399229,0.007108865,0.072720399,0.005553113,-0.002081100,0.006838574,Cdur,00053_seg0.wav,Cdur/00053.wav,0
577.639838930,106.065747996,39.939756250,14.569860837,7.801686557,1.647994514,0.970855247,0.420214467,0.292469235,0.222624494,0.324117737,0.324843811,0.289337275,0.741088342,0.525098243,0.411214303,0.397695984,0.497496791,0.606123436,0.157700860,0.137261948,0.026781178,0.172798867,0.140142600,0.127704875,0.415662506,0.275106877,0.172506743,0.192884750,0.262387842,0.134825200,0.031413738,0.155170769,-0.056292025,0.024463291,0.038881765,Cdur,00053_seg1.wav,Cdur/00053.wav,1
573.428575651,105.111636373,39.428173506,12.428699391,8.776358448,3.439723933,0.941502305,0.390029687,0.386321486,0.236036043,0.311901076,0.351433489,0.316122588,0.874765686,0.571431189,0.401266297,0.376421275,0.461129448,0.519201786,0.164564622,0.187122160,0.028495069,0.146221849,0.161380761,0.151101483,0.502703647,0.321262805,0.171660040,0.133640381,0.277906440,0.158387693,0.043831362,0.132773469,-0.076392695,0.005911078,0.028177485,Cdur,00053_seg2.wav,Cdur/00053.wav,2
726.562287699,100.529044864,34.692152233,4.570369903,12.513937205,6.024223703,0.879650054,0.442158029,0.335723180,0.326037508,0.475200483,0.429977860,0.360749075,0.731079250,0.587300037,0.463801178,0.499465816,0.549912432,0.494800381,0.170236275,0.107259089,0.085546412,0.234452917,0.178382725,0.126483308,0.421742269,0.283353609,0.193853729,0.193085463,0.280202515,0.090706622,0.016988043,0.122711029,-0.044579785,0.000794150,0.034889937,Cdur,00054_seg0.wav,Cdur/00054.wav,0
703.077424032,91.864739426,36.694449572,5.784203493,12.422716596,5.225022691,0.945796986,0.382360110,0.269804793,0.262849818,0.430572686,0.404760319,0.318977359,0.688920182,0.517634448,0.390866528,0.440018262,0.456936272,0.563958678,0.197910794,0.069962160,0.055016664,0.198155149,0.194125365,0.153255168,0.439310455,0.268729046,0.194125365,0.209225294,0.223196159,0.132122877,0.015351279,0.157038580,-0.041876651,0.022322752,0.046014412,Cdur,00054_seg1.wav,Cdur/00054.wav,1
696.747783702,98.593408358,37.286740057,4.983704412,10.011533384,4.505713840,0.879747815,0.396534481,0.323381687,0.278574042,0.473612234,0.408455135,0.346454746,0.899834319,0.566545131,0.455215896,0.489484743,0.507684720,0.502529981,0.144907345,0.101262598,0.069019068,0.204572983,0.160200024,0.121686431,0.546276138,0.269975240,0.181188566,0.194643270,0.211300019,0.127720441,0.042083445,0.126227011,-0.070680575,-0.012077574,0.065165300,Cdur,00054_seg2.wav,Cdur/00054.wav,2
776.202316218,106.315157860,31.726354760,1.802656025,12.831025010,8.677744927,0.751977249,0.486539530,0.419016312,0.370869134,0.394877053,0.464860149,0.407214535,0.693139070,0.626337542,0.547873068,0.602688187,0.580757409,0.445035835,0.199403847,0.171196142,0.109497811,0.131085852,0.186433484,0.155948511,0.355306202,0.280659981,0.232314459,0.295709225,0.266419973,0.066742544,-0.003350510,0.054249088,-0.022926165,-0.008851610,0.011773142,Cdur,00055_seg0.wav,Cdur/00055.wav,0
